105.1887,-35.67989,-35.74195,-35.67968
105.1967,-35.68382,-35.73108,-35.68398
105.2047,-35.68979,-35.74238,-35.68647
105.2127,-35.68989,-35.74094,-35.6932
105.2207,-35.69529,-35.74766,-35.70047
105.2287,-35.70672,-35.75333,-35.70156
105.2367,-35.70335,-35.75928,-35.70663
105.2447,-35.71217,-35.76405,-35.71227
105.2528,-35.71301,-35.77245,-35.71549
105.2608,-35.72054,-35.77812,-35.71961
105.2688,-35.71992,-35.79509,-35.725
105.2768,-35.72992,-35.79035,-35.72997
105.2848,-35.7384,-35.79661,-35.73882
105.2928,-35.74109,-35.80447,-35.74038
105.3008,-35.74337,-35.81182,-35.74345
105.3088,-35.75111,-35.82514,-35.75006
105.3168,-35.75601,-35.82724,-35.75243
105.3248,-35.75938,-35.82217,-35.76387
105.3328,-35.76805,-35.81957,-35.76917
105.3408,-35.77006,-35.83228,-35.77312
105.3488,-35.7756,-35.83087,-35.77444
105.3569,-35.78387,-35.8446,-35.78437
105.3649,-35.77923,-35.85676,-35.78468
105.3729,-35.78704,-35.86182,-35.78857
105.3809,-35.79399,-35.86757,-35.79684
105.3889,-35.79837,-35.87176,-35.79615
105.3969,-35.80298,-35.88389,-35.79783
105.4049,-35.80783,-35.87507,-35.81228
105.4129,-35.81739,-35.87442,-35.81515
105.4209,-35.81809,-35.88188,-35.81842
105.4289,-35.82237,-35.87792,-35.82019
105.4369,-35.83194,-35.88171,-35.82576
105.4449,-35.83959,-35.89075,-35.83711
105.453,-35.84182,-35.89763,-35.84086
105.461,-35.85107,-35.91023,-35.84804
105.469,-35.85483,-35.91744,-35.84321
105.477,-35.85854,-35.93016,-35.85799
105.485,-35.86512,-35.9294,-35.86449
105.493,-35.86647,-35.93409,-35.86636
105.501,-35.8742,-35.94552,-35.87123
105.509,-35.87725,-35.9464,-35.87607
105.517,-35.88297,-35.95437,-35.87961
105.525,-35.88518,-35.97095,-35.88419
105.533,-35.89134,-35.9563,-35.89292
105.541,-35.90103,-35.95778,-35.89488
105.549,-35.90407,-35.96273,-35.9048
105.5571,-35.90998,-35.97606,-35.91106
105.5651,-35.91338,-35.99857,-35.91146
105.5731,-35.92299,-35.99204,-35.92344
105.5811,-35.92327,-35.99242,-35.92927
105.5891,-35.93119,-36.00916,-35.93143
105.5971,-35.93622,-36.01196,-35.93508
105.6051,-35.94617,-36.01728,-35.9418
105.6131,-35.94463,-36.02439,-35.95106
105.6211,-35.94936,-36.03125,-35.95584
105.6291,-35.95555,-36.02905,-35.95586
105.6371,-35.96716,-36.03636,-35.9655
105.6451,-35.9706,-36.0372,-35.97094
105.6532,-35.97774,-36.03533,-35.97064
105.6612,-35.98373,-36.0388,-35.97802
105.6692,-35.98232,-36.05544,-35.98825
105.6772,-35.98583,-36.07184,-35.9935
105.6852,-36.00177,-36.08504,-36.00592
105.6932,-36.00381,-36.09285,-36.00538
105.7012,-36.00677,-36.10549,-36.01034
105.7092,-36.01411,-36.10714,-36.01681
105.7172,-36.02034,-36.12185,-36.02538
105.7252,-36.02676,-36.11833,-36.026
105.7332,-36.03117,-36.11494,-36.03209
105.7412,-36.03907,-36.1157,-36.04448
105.7492,-36.04401,-36.12582,-36.04458
105.7573,-36.05012,-36.12744,-36.05596
105.7653,-36.05733,-36.14944,-36.0559
105.7733,-36.06783,-36.16577,-36.06707
105.7813,-36.06899,-36.16576,-36.06744
105.7893,-36.07592,-36.16774,-36.07913
105.7973,-36.07934,-36.17296,-36.08021
105.8053,-36.09034,-36.18058,-36.09188
105.8133,-36.09584,-36.18238,-36.09567
105.8213,-36.09561,-36.18935,-36.10254
105.8293,-36.10976,-36.19109,-36.10775
105.8373,-36.11552,-36.20205,-36.11422
105.8453,-36.11391,-36.20109,-36.12016
105.8534,-36.12372,-36.20697,-36.12614
105.8614,-36.13077,-36.22143,-36.13357
105.8694,-36.13694,-36.23065,-36.13663
105.8774,-36.14768,-36.24315,-36.14855
105.8854,-36.1497,-36.24325,-36.14878
105.8934,-36.15441,-36.25408,-36.15961
105.9014,-36.16289,-36.25778,-36.16275
105.9094,-36.16997,-36.25776,-36.17075
